bikeid,user_type,gender,age,start_time,stop_time,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,start_station_id,start_station_name,start_zipcode,start_uhf34_neighborhood,end_station_id,end_station_name,end_zipcode,end_uhf34_neighborhood,start_sdi_score,start_percent_overweight,start_aq,end_sdi_score,end_percent_overweight,end_aq,end_borough,start_borough,start_station_count,end_station_count
30855,Customer,Unknown,50,2019-09-01T00:27:55Z,2019-09-01T00:42:35Z,40.77755374298887,-73.95512759685516,40.76915505,-73.98191841,3747,E 84 St & 3 Ave,10028,Upper East Side Gramercy,499,Broadway & W 60 St,10463,Kingsbridge Riverdale,34,36.5,8.98,92,52.4,6.71,Bronx,Manhattan,23,9395
