bikeid,user_type,gender,age,start_time,stop_time,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,start_station_id,start_station_name,start_zipcode,start_uhf34_neighborhood,end_station_id,end_station_name,end_zipcode,end_uhf34_neighborhood,start_sdi_score,start_percent_overweight,start_aq,end_sdi_score,end_percent_overweight,end_aq,end_borough,start_borough,start_station_count,end_station_count
34007,Customer,Female,29,2019-09-01T00:30:08Z,2019-09-01T00:42:24Z,40.774591,-73.918544,40.7527085,-73.9397405,3515,24 Ave & 26 St,11105,Long Island City Astoria,3556,24 St & 41 Ave,11101,Long Island City Astoria,62,56.4,7.99,85,56.4,7.99,Queens,Queens,327,455
25122,Customer,Unknown,50,2019-09-01T00:30:12Z,2019-09-01T00:41:41Z,40.774591,-73.918544,40.7535992020056,-73.93795609474182,3515,24 Ave & 26 St,11105,Long Island City Astoria,3716,40 Ave & Crescent St,11101,Long Island City Astoria,62,56.4,7.99,85,56.4,7.99,Queens,Queens,327,216
32996,Subscriber,Male,25,2019-09-01T00:31:02Z,2019-09-01T00:52:44Z,40.7485,-73.941275,40.74252,-73.948852,3618,27 St & Hunter St,11101,Long Island City Astoria,3606,49 Ave & 21 St,11101,Long Island City Astoria,85,56.4,7.99,85,56.4,7.99,Queens,Queens,344,437
14723,Subscriber,Male,32,2019-09-01T00:33:45Z,2019-09-01T00:42:18Z,40.7703743,-73.9286078,40.760339,-73.9222427,3612,30 Ave & 21 St,11102,Long Island City Astoria,3595,35 St & Broadway,11106,Long Island City Astoria,76,56.4,7.99,76,56.4,7.99,Queens,Queens,321,490
39539,Subscriber,Male,61,2019-09-01T00:34:20Z,2019-09-01T00:46:23Z,40.7633589,-73.9286471,40.7668,-73.9347774,3592,Crescent St & Broadway,11106,Long Island City Astoria,3589,Broadway & 12 St,11373,West Queens,76,56.4,7.99,81,62.8,7.35,Queens,Queens,533,365
27592,Subscriber,Male,29,2019-09-01T00:34:28Z,2019-09-01T01:01:01Z,40.7027,-73.92095,40.7557327,-73.9236611,3778,Irving Ave & DeKalb Ave,11237,Williamsburg Bushwick,3570,35 Ave & 37 St,11101,Long Island City Astoria,98,61.8,7.5,85,56.4,7.99,Queens,Brooklyn,13,493
19990,Subscriber,Male,27,2019-09-01T00:42:29Z,2019-09-01T01:22:16Z,40.75110165,-73.94073717,40.7449067,-73.9534573,3129,Queens Plaza North & Crescent St,11101,Long Island City Astoria,3611,Vernon Blvd & 47 Rd,11101,Long Island City Astoria,85,56.4,7.99,85,56.4,7.99,Queens,Queens,1208,826
19493,Subscriber,Female,48,2019-09-01T00:50:32Z,2019-09-01T00:59:29Z,40.7668,-73.9347774,40.7682,-73.9322662,3589,Broadway & 12 St,11373,West Queens,3607,31 Ave & 14 St,11106,Long Island City Astoria,81,62.8,7.35,76,56.4,7.99,Queens,Queens,389,285
25814,Subscriber,Female,23,2019-09-01T00:57:51Z,2019-09-01T01:04:30Z,40.754876,-73.934326,40.763154,-73.920827,3560,28 St & 38 Ave,11101,Long Island City Astoria,3602,31 Ave & 34 St,11369,West Queens,85,56.4,7.99,84,62.8,7.35,Queens,Queens,352,753
29062,Subscriber,Male,43,2019-09-01T01:04:56Z,2019-09-01T01:14:50Z,40.7747878,-73.9125551,40.770845,-73.934171,3526,31 St & 23 Ave,11105,Long Island City Astoria,3610,Vernon Blvd & 30 Rd,11106,Long Island City Astoria,62,56.4,7.99,76,56.4,7.99,Queens,Queens,1160,566
31356,Subscriber,Female,26,2019-09-01T01:11:19Z,2019-09-01T01:19:18Z,40.7595701,-73.9142678,40.7703743,-73.9286078,3598,Newton Rd & 44 St,11103,Long Island City Astoria,3612,30 Ave & 21 St,11102,Long Island City Astoria,73,56.4,7.99,76,56.4,7.99,Queens,Queens,359,377
19795,Customer,Male,29,2019-09-01T01:18:21Z,2019-09-01T01:24:01Z,40.7767,-73.927631,40.7711528,-73.9170074,3514,Astoria Park S & Shore Blvd,11105,Long Island City Astoria,3517,31 St & Hoyt Ave N,11102,Long Island City Astoria,62,56.4,7.99,76,56.4,7.99,Queens,Queens,717,250
39861,Subscriber,Male,24,2019-09-01T01:22:36Z,2019-09-01T01:30:56Z,40.7449067,-73.9534573,40.751047,-73.937970000000007,3611,Vernon Blvd & 47 Rd,11101,Long Island City Astoria,3555,28 St & 41 Ave,11101,Long Island City Astoria,85,56.4,7.99,85,56.4,7.99,Queens,Queens,519,922
