bikeid,user_type,gender,age,start_time,stop_time,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,start_station_id,start_station_name,start_zipcode,start_uhf34_neighborhood,end_station_id,end_station_name,end_zipcode,end_uhf34_neighborhood,start_sdi_score,start_percent_overweight,start_aq,end_sdi_score,end_percent_overweight,end_aq,end_borough,start_borough,start_station_count,end_station_count
18675,Subscriber,Male,39,2019-09-01T00:37:30Z,2019-09-01T00:44:02Z,40.70934,-73.95608,40.716887,-73.963198,3080,S 4 St & Rodney St,11211,Greenpoint,2002,Wythe Ave & Metropolitan Ave,11211,Greenpoint,88,41.8,8.56,88,41.8,8.56,Brooklyn,Brooklyn,930,3343
26603,Subscriber,Male,20,2019-09-01T00:37:42Z,2019-09-01T00:47:57Z,40.72557,-73.94434,40.72557,-73.94434,3108,Nassau Ave & Russell St,11222,Greenpoint,3108,Nassau Ave & Russell St,11222,Greenpoint,61,41.8,8.56,61,41.8,8.56,Brooklyn,Brooklyn,1666,1890
30828,Subscriber,Female,29,2019-09-01T00:38:17Z,2019-09-01T00:47:01Z,40.692418292578466,-73.98949474096298,40.6787242,-73.99599099,3440,Fulton St & Adams St,11207,East New York,3384,Smith St & 3 St,11231,Downtown Heights Slope,99,71.2,6.56,84,50.8,7.44,Brooklyn,Brooklyn,2080,1136
39318,Customer,Male,20,2019-09-01T00:39:19Z,2019-09-01T01:01:11Z,40.72708584,-73.95299117,40.704876,-73.919911,3110,Meserole Ave & Manhattan Ave,11222,Greenpoint,3779,Hart St & Wyckoff Ave,11237,Williamsburg Bushwick,61,41.8,8.56,98,61.8,7.5,Brooklyn,Brooklyn,1306,631
16935,Subscriber,Male,20,2019-09-01T00:39:24Z,2019-09-01T01:01:46Z,40.6769993,-74.00647134,40.6769993,-74.00647134,3394,Columbia St & W 9 St,11231,Downtown Heights Slope,3394,Columbia St & W 9 St,11231,Downtown Heights Slope,84,50.8,7.44,84,50.8,7.44,Brooklyn,Brooklyn,298,299
35320,Subscriber,Female,26,2019-09-01T00:39:45Z,2019-09-01T00:45:23Z,40.70411791,-73.94818595,40.7103685423523,-73.94705951213837,3069,Lorimer St & Broadway,11221,Williamsburg Bushwick,3454,Leonard St & Maujer St,11206,Williamsburg Bushwick,96,61.8,7.5,100,61.8,7.5,Brooklyn,Brooklyn,516,848
16213,Subscriber,Female,59,2019-09-01T00:40:32Z,2019-09-01T00:47:21Z,40.66514681533792,-73.97637605667114,40.6750207,-73.97111473,3300,Prospect Park West & 8 St,11215,Downtown Heights Slope,3418,Plaza St West & Flatbush Ave,11217,Downtown Heights Slope,47,50.8,7.44,74,50.8,7.44,Brooklyn,Brooklyn,1057,1341
20531,Subscriber,Male,48,2019-09-01T00:40:52Z,2019-09-01T00:57:21Z,40.69363137,-73.96223558,40.69991755,-73.98971773,354,Emerson Pl & Myrtle Ave,11205,Downtown Heights Slope,321,Cadman Plaza E & Red Cross Pl,11201,Downtown Heights Slope,97,50.8,7.44,64,50.8,7.44,Brooklyn,Brooklyn,1278,1949
39461,Subscriber,Female,24,2019-09-01T00:41:27Z,2019-09-01T00:49:43Z,40.70538077,-73.94976519,40.7016657,-73.9437303,3071,Boerum St & Broadway,11206,Williamsburg Bushwick,3067,Broadway & Whipple St,11207,East New York,100,61.8,7.5,99,71.2,6.56,Brooklyn,Brooklyn,644,754
25538,Subscriber,Male,26,2019-09-01T00:41:55Z,2019-09-01T00:56:52Z,40.707165,-73.923711,40.71285887,-73.96590294,3763,Wyckoff Av & Jefferson St,11385,Ridgewood Forest Hills,460,S 4 St & Wythe Ave,11211,Greenpoint,75,61.6,6.56,88,41.8,8.56,Brooklyn,Queens,842,3594
31052,Subscriber,Male,31,2019-09-01T00:42:09Z,2019-09-01T00:48:20Z,40.6791944,-73.9587903,40.68216564,-73.95399026,3546,Pacific St & Classon Ave,11238,Bedford Stuyvesant Crown Heights,436,Hancock St & Bedford Ave,11233,Bedford Stuyvesant Crown Heights,70,62.9,6.61,97,62.9,6.61,Brooklyn,Brooklyn,238,549
35096,Subscriber,Male,30,2019-09-01T00:42:49Z,2019-09-01T00:56:59Z,40.68216564,-73.95399026,40.675146838709786,-73.97523209452629,436,Hancock St & Bedford Ave,11233,Bedford Stuyvesant Crown Heights,3346,Berkeley Pl & 7 Ave,11217,Downtown Heights Slope,97,62.9,6.61,74,50.8,7.44,Brooklyn,Brooklyn,548,1800
30352,Subscriber,Male,22,2019-09-01T00:43:01Z,2019-09-01T00:50:46Z,40.6786115,-73.99037292,40.6685455,-73.99333264,3377,Carroll St & Bond St,11231,Downtown Heights Slope,3324,3 Ave & 14 St,11215,Downtown Heights Slope,84,50.8,7.44,47,50.8,7.44,Brooklyn,Brooklyn,1022,614
33808,Subscriber,Male,27,2019-09-01T00:43:42Z,2019-09-01T00:51:26Z,40.68539567,-73.97431458,40.69196035,-73.96536851,353,S Portland Ave & Hanson Pl,11217,Downtown Heights Slope,244,Willoughby Ave & Hall St,11205,Downtown Heights Slope,74,50.8,7.44,97,50.8,7.44,Brooklyn,Brooklyn,994,1370
26349,Subscriber,Male,25,2019-09-01T00:43:52Z,2019-09-01T01:12:51Z,40.72110063,-73.9919254,40.700003,-73.92834,473,Rivington St & Chrystie St,10002,"Union Square, Lower Manhattan",3776,Central Ave & Starr Street,11237,Williamsburg Bushwick,97,40.5,8.67,98,61.8,7.5,Brooklyn,Manhattan,467,605
32959,Subscriber,Male,37,2019-09-01T00:44:24Z,2019-09-01T00:51:38Z,40.6867443,-73.99063168,40.6763947,-73.99869893,3409,Bergen St & Smith St,11213,Bedford Stuyvesant Crown Heights,3397,Court St & Nelson St,11231,Downtown Heights Slope,97,62.9,6.61,84,50.8,7.44,Brooklyn,Brooklyn,2706,843
28587,Customer,Male,37,2019-09-01T00:47:17Z,2019-09-01T00:54:15Z,40.69239502,-73.99337909,40.69196566,-73.9813018,143,Clinton St & Joralemon St,11231,Downtown Heights Slope,239,Willoughby St & Fleet St,11201,Downtown Heights Slope,84,50.8,7.44,64,50.8,7.44,Brooklyn,Brooklyn,1517,1678
33952,Subscriber,Male,35,2019-09-01T00:48:33Z,2019-09-01T01:00:12Z,40.71044554,-73.96525063,40.69795031569544,-73.97077560424805,389,Broadway & Berry St,11207,East New York,3648,Flushing Ave & Vanderbilt Ave,11205,Downtown Heights Slope,99,71.2,6.56,97,50.8,7.44,Brooklyn,Brooklyn,1272,1285
15009,Subscriber,Male,36,2019-09-01T00:48:55Z,2019-09-01T00:58:39Z,40.69072549,-73.95133465,40.68691865,-73.976682,3056,Kosciuszko St & Nostrand Ave,11221,Williamsburg Bushwick,274,Lafayette Ave & Fort Greene Pl,11221,Williamsburg Bushwick,96,61.8,7.5,96,61.8,7.5,Brooklyn,Brooklyn,672,2044
32452,Subscriber,Male,26,2019-09-01T00:49:16Z,2019-09-01T01:31:19Z,40.76344058,-73.98268129,40.68312489,-73.97895137,469,Broadway & W 53 St,10019,Chelsea Village,467,Dean St & 4 Ave,11213,Bedford Stuyvesant Crown Heights,63,38.1,10.02,97,62.9,6.61,Brooklyn,Manhattan,12,2122
33259,Subscriber,Male,37,2019-09-01T00:49:47Z,2019-09-01T01:13:45Z,40.71285887,-73.96590294,40.7027,-73.92095,460,S 4 St & Wythe Ave,11211,Greenpoint,3778,Irving Ave & DeKalb Ave,11237,Williamsburg Bushwick,88,41.8,8.56,98,61.8,7.5,Brooklyn,Brooklyn,2275,422
25398,Subscriber,Male,18,2019-09-01T00:50:05Z,2019-09-01T00:55:56Z,40.69308257,-73.97178913,40.68851534,-73.9647628,270,Adelphi St & Myrtle Ave,11238,Bedford Stuyvesant Crown Heights,399,Lafayette Ave & St James Pl,11205,Downtown Heights Slope,70,62.9,6.61,97,50.8,7.44,Brooklyn,Brooklyn,1136,1579
39533,Subscriber,Male,40,2019-09-01T00:51:57Z,2019-09-01T01:20:37Z,40.7403432,-73.98955109,40.70255088,-73.98940236,402,Broadway & E 22 St,10010,Upper East Side Gramercy,2000,Front St & Washington St,11201,Downtown Heights Slope,50,36.5,8.98,64,50.8,7.44,Brooklyn,Manhattan,336,3118
18011,Subscriber,Male,40,2019-09-01T00:51:57Z,2019-09-01T01:27:29Z,40.74096374,-73.98602213,40.68650065,-73.96563307,491,E 24 St & Park Ave S,10010,Upper East Side Gramercy,275,Washington Ave & Greene Ave,11221,Williamsburg Bushwick,50,36.5,8.98,96,61.8,7.5,Brooklyn,Manhattan,151,949
32465,Subscriber,Male,25,2019-09-01T00:52:16Z,2019-09-01T00:58:10Z,40.72079821,-73.95484712,40.72325,-73.94308,3101,N 12 St & Bedford Ave,11211,Greenpoint,3106,Driggs Ave & N Henry St,11211,Greenpoint,88,41.8,8.56,88,41.8,8.56,Brooklyn,Brooklyn,1374,1437
39475,Customer,Female,28,2019-09-01T00:53:20Z,2019-09-01T00:59:20Z,40.71286844,-73.95698119,40.72311651,-73.95212324,471,Grand St & Havemeyer St,11211,Greenpoint,3107,Bedford Ave & Nassau Ave,11222,Greenpoint,88,41.8,8.56,61,41.8,8.56,Brooklyn,Brooklyn,1395,1769
17997,Customer,Female,42,2019-09-01T00:54:32Z,2019-09-01T01:15:51Z,40.700003,-73.92834,40.69072549,-73.95133465,3776,Central Ave & Starr Street,11237,Williamsburg Bushwick,3056,Kosciuszko St & Nostrand Ave,11221,Williamsburg Bushwick,98,61.8,7.5,96,61.8,7.5,Brooklyn,Brooklyn,508,698
30955,Customer,Male,22,2019-09-01T00:55:17Z,2019-09-01T01:32:09Z,40.73223272,-73.98889957,40.70934,-73.95608,483,E 12 St & 3 Ave,10009,"Union Square, Lower Manhattan",3080,S 4 St & Rodney St,11211,Greenpoint,88,40.5,8.67,88,41.8,8.56,Brooklyn,Manhattan,121,1383
32420,Subscriber,Male,33,2019-09-01T00:56:27Z,2019-09-01T01:08:04Z,40.6804836,-73.9646795,40.6827549,-73.98258555,3544,Underhill Ave & Pacific St,11238,Bedford Stuyvesant Crown Heights,3413,Wyckoff St & 3 Ave,11217,Downtown Heights Slope,70,62.9,6.61,74,50.8,7.44,Brooklyn,Brooklyn,777,822
19076,Customer,Unknown,50,2019-09-01T00:56:39Z,2019-09-01T01:17:44Z,40.688417427540834,-73.98451656103134,40.6883337,-73.950916,3486,Schermerhorn St & Bond St,11201,Downtown Heights Slope,3055,Greene Ave & Nostrand Ave,11216,Bedford Stuyvesant Crown Heights,64,50.8,7.44,83,62.9,6.61,Brooklyn,Brooklyn,1759,776
39440,Subscriber,Male,25,2019-09-01T00:58:49Z,2019-09-01T01:07:10Z,40.6721683,-73.9609,40.68900443,-73.96023854,3582,Lincoln Pl & Classon Ave,11238,Bedford Stuyvesant Crown Heights,364,Lafayette Ave & Classon Ave,11221,Williamsburg Bushwick,70,62.9,6.61,96,61.8,7.5,Brooklyn,Brooklyn,364,1279
39826,Subscriber,Male,28,2019-09-01T00:59:48Z,2019-09-01T01:26:18Z,40.71427487,-73.98990025,40.702013,-73.923769,307,Canal St & Rutgers St,10002,"Union Square, Lower Manhattan",3775,Suydam St & Knickerbocker Ave,11237,Williamsburg Bushwick,97,40.5,8.67,98,61.8,7.5,Brooklyn,Manhattan,399,588
33434,Subscriber,Unknown,29,2019-09-01T01:02:24Z,2019-09-01T01:12:49Z,40.6804836,-73.9646795,40.680944723477296,-73.97567331790923,3544,Underhill Ave & Pacific St,11238,Bedford Stuyvesant Crown Heights,3414,Bergen St & Flatbush Ave,11217,Downtown Heights Slope,70,62.9,6.61,74,50.8,7.44,Brooklyn,Brooklyn,777,1461
14788,Customer,Male,18,2019-09-01T01:03:43Z,2019-09-01T01:13:30Z,40.70924826276157,-73.96063148975372,40.705517,-73.93936,3078,Broadway & Roebling St,11207,East New York,3764,Bushwick Ave & McKibbin St,11206,Williamsburg Bushwick,99,71.2,6.56,100,61.8,7.5,Brooklyn,Brooklyn,1003,308
39422,Subscriber,Male,20,2019-09-01T01:05:27Z,2019-09-01T02:21:04Z,40.6747055,-74.0075572,40.6773429,-74.01275056,3333,Columbia St & Lorraine St,11231,Downtown Heights Slope,3347,Van Brunt St & Wolcott St,11231,Downtown Heights Slope,84,50.8,7.44,84,50.8,7.44,Brooklyn,Brooklyn,171,837
19627,Customer,Unknown,50,2019-09-01T01:05:50Z,2019-09-01T01:49:41Z,40.74487634,-73.99529885,40.695065,-73.987167,446,W 24 St & 7 Ave,10011,Chelsea Village,392,Jay St & Tech Pl,11201,Downtown Heights Slope,51,38.1,10.02,64,50.8,7.44,Brooklyn,Manhattan,75,2394
38495,Subscriber,Male,44,2019-09-01T01:06:23Z,2019-09-01T01:37:31Z,40.73291553,-74.00711384,40.73564,-73.95866,358,Christopher St & Greenwich St,10014,Chelsea Village,3117,Franklin St & Dupont St,11222,Greenpoint,37,38.1,10.02,61,41.8,8.56,Brooklyn,Manhattan,110,1006
30857,Subscriber,Female,33,2019-09-01T01:06:35Z,2019-09-01T01:52:31Z,40.698458,-73.997178,40.69239502,-73.99337909,3782,Brooklyn Bridge Park - Pier 2,11201,Downtown Heights Slope,143,Clinton St & Joralemon St,11231,Downtown Heights Slope,64,50.8,7.44,84,50.8,7.44,Brooklyn,Brooklyn,948,1890
39839,Subscriber,Male,33,2019-09-01T01:07:06Z,2019-09-01T01:14:40Z,40.68539567,-73.97431458,40.69573398,-73.97129668,353,S Portland Ave & Hanson Pl,11217,Downtown Heights Slope,421,Clermont Ave & Park Ave,11205,Downtown Heights Slope,74,50.8,7.44,97,50.8,7.44,Brooklyn,Brooklyn,994,764
35366,Subscriber,Female,27,2019-09-01T01:09:47Z,2019-09-01T01:29:45Z,40.699304,-73.923044,40.71413311,-73.95234386,3777,Stockholm St & Wilson Ave,11237,Williamsburg Bushwick,3087,Metropolitan Ave & Meeker Ave,11211,Greenpoint,98,61.8,7.5,88,41.8,8.56,Brooklyn,Brooklyn,352,1465
28220,Subscriber,Male,38,2019-09-01T01:11:30Z,2019-09-01T01:37:22Z,40.70255065,-74.0127234,40.71286844,-73.95698119,534,Water - Whitehall Plaza,10004,"Union Square, Lower Manhattan",471,Grand St & Havemeyer St,11211,Greenpoint,30,40.5,8.67,88,41.8,8.56,Brooklyn,Manhattan,141,1956
29376,Subscriber,Male,17,2019-09-01T01:13:26Z,2019-09-01T01:35:48Z,40.693261,-73.968896,40.6686627,-73.97988067,366,Clinton Ave & Myrtle Ave,11205,Downtown Heights Slope,3297,6 St & 7 Ave,11215,Downtown Heights Slope,97,50.8,7.44,47,50.8,7.44,Brooklyn,Brooklyn,1602,538
29969,Subscriber,Male,21,2019-09-01T01:14:15Z,2019-09-01T01:20:55Z,40.693261,-73.968896,40.6917823,-73.9737299,366,Clinton Ave & Myrtle Ave,11205,Downtown Heights Slope,262,Washington Park,11205,Downtown Heights Slope,97,50.8,7.44,97,50.8,7.44,Brooklyn,Brooklyn,1602,1019
39095,Subscriber,Male,29,2019-09-01T01:16:34Z,2019-09-01T01:37:22Z,40.6829151,-73.99318208,40.6691783,-73.9554162,3329,Degraw St & Smith St,11217,Downtown Heights Slope,3585,Union St & Bedford Ave,11225,East Flatbush Flatbush,74,50.8,7.44,88,58.9,6.31,Brooklyn,Brooklyn,1004,364
31042,Subscriber,Male,35,2019-09-01T01:16:54Z,2019-09-01T01:22:21Z,40.69527008,-73.95238108,40.6900815,-73.947915,3063,Nostrand Ave & Myrtle Ave,11235,Coney Island Sheepshead Bay,3053,Marcy Ave & Lafayette Ave,11216,Bedford Stuyvesant Crown Heights,78,58.6,6.04,83,62.9,6.61,Brooklyn,Brooklyn,428,541
15183,Customer,Unknown,50,2019-09-01T01:20:07Z,2019-09-01T01:42:16Z,40.666287,-73.98895053,40.668132,-73.97363831,3319,14 St & 5 Ave,11215,Downtown Heights Slope,3354,3 St & Prospect Park West,11215,Downtown Heights Slope,47,50.8,7.44,47,50.8,7.44,Brooklyn,Brooklyn,1220,1347
33540,Subscriber,Male,30,2019-09-01T01:20:13Z,2019-09-01T01:31:12Z,40.6786115,-73.99037292,40.6747055,-74.0075572,3377,Carroll St & Bond St,11231,Downtown Heights Slope,3333,Columbia St & Lorraine St,11231,Downtown Heights Slope,84,50.8,7.44,84,50.8,7.44,Brooklyn,Brooklyn,1022,228
32742,Subscriber,Male,43,2019-09-01T01:20:25Z,2019-09-01T01:25:45Z,40.715143,-73.944507,40.709897,-73.94008,3086,Graham Ave & Conselyea St,11211,Greenpoint,3765,Bushwick Ave & Stagg St,11211,Greenpoint,88,41.8,8.56,88,41.8,8.56,Brooklyn,Brooklyn,1372,179
31453,Subscriber,Female,34,2019-09-01T01:20:32Z,2019-09-01T01:28:19Z,40.715143,-73.944507,40.71019,-73.93734,3086,Graham Ave & Conselyea St,11211,Greenpoint,3768,Waterbury St & Stagg St,11211,Greenpoint,88,41.8,8.56,88,41.8,8.56,Brooklyn,Brooklyn,1372,436
27122,Subscriber,Female,24,2019-09-01T01:22:24Z,2019-09-01T01:53:53Z,40.6851443,-73.95380904,40.69681963,-73.93756926,344,Monroe St & Bedford Ave,11216,Bedford Stuyvesant Crown Heights,3064,Myrtle Ave & Lewis Ave,11206,Williamsburg Bushwick,83,62.9,6.61,100,61.8,7.5,Brooklyn,Brooklyn,931,1245
32899,Subscriber,Male,33,2019-09-01T01:23:14Z,2019-09-01T01:37:33Z,40.69308257,-73.97178913,40.68753406,-73.97265183,270,Adelphi St & Myrtle Ave,11238,Bedford Stuyvesant Crown Heights,416,Cumberland St & Lafayette Ave,11238,Bedford Stuyvesant Crown Heights,70,62.9,6.61,70,62.9,6.61,Brooklyn,Brooklyn,1136,1162
32812,Subscriber,Male,24,2019-09-01T01:23:40Z,2019-09-01T01:33:56Z,40.702461,-73.986842,40.69610226,-73.96751037,3804,Front St & Jay St,11201,Downtown Heights Slope,313,Washington Ave & Park Ave,11205,Downtown Heights Slope,64,50.8,7.44,97,50.8,7.44,Brooklyn,Brooklyn,1499,1477
26573,Subscriber,Male,59,2019-09-01T01:24:34Z,2019-09-01T01:48:11Z,40.70955958,-74.00653609,40.68763155,-74.0016256,316,Fulton St & William St,10038,"Union Square, Lower Manhattan",3311,Columbia St & Kane St,11231,Downtown Heights Slope,85,40.5,8.67,84,50.8,7.44,Brooklyn,Manhattan,193,717
39225,Subscriber,Female,27,2019-09-01T01:26:38Z,2019-09-01T02:01:52Z,40.73652889,-74.00618026,40.71816969454208,-73.95520135760307,346,Bank St & Hudson St,10014,Chelsea Village,3715,Driggs Ave & N 9 St,11211,Greenpoint,37,38.1,10.02,88,41.8,8.56,Brooklyn,Manhattan,30,2101
32083,Subscriber,Male,33,2019-09-01T01:27:36Z,2019-09-01T01:34:28Z,40.6765198,-73.9596082,40.6737236,-73.9631611,3562,Classon Ave & St Marks Ave,11238,Bedford Stuyvesant Crown Heights,3580,St Johns Pl & Washington Ave,11233,Bedford Stuyvesant Crown Heights,70,62.9,6.61,97,62.9,6.61,Brooklyn,Brooklyn,929,848
20046,Customer,Male,31,2019-09-01T01:30:21Z,2019-09-01T01:46:01Z,40.71044554,-73.96525063,40.70539,-73.92976,389,Broadway & Berry St,11207,East New York,3773,Knickerbocker Ave & Thames St,11237,Williamsburg Bushwick,99,71.2,6.56,98,61.8,7.5,Brooklyn,Brooklyn,1272,495
26057,Subscriber,Male,34,2019-09-01T01:30:46Z,2019-09-01T01:38:59Z,40.72079821,-73.95484712,40.724812564400175,-73.94752621650696,3101,N 12 St & Bedford Ave,11211,Greenpoint,3100,Nassau Ave & Newell St,11222,Greenpoint,88,41.8,8.56,61,41.8,8.56,Brooklyn,Brooklyn,1374,1188
38159,Subscriber,Female,30,2019-09-01T01:35:43Z,2019-09-01T01:47:32Z,40.68691865,-73.976682,40.6772744,-73.98282002,274,Lafayette Ave & Fort Greene Pl,11221,Williamsburg Bushwick,3335,Union St & 4 Ave,11215,Downtown Heights Slope,96,61.8,7.5,47,50.8,7.44,Brooklyn,Brooklyn,1841,1455
27251,Subscriber,Male,29,2019-09-01T01:35:54Z,2019-09-01T01:59:29Z,40.67909799721684,-73.98765474557877,40.692418292578466,-73.98949474096298,3407,Union St & Nevins St,11215,Downtown Heights Slope,3440,Fulton St & Adams St,11207,East New York,47,50.8,7.44,99,71.2,6.56,Brooklyn,Brooklyn,757,2496
16530,Subscriber,Male,36,2019-09-01T01:36:25Z,2019-09-01T01:51:32Z,40.71907891179564,-73.94223690032959,40.704425,-73.92836,3430,Richardson St & N Henry St,11222,Greenpoint,3774,Knickerbocker Ave & George St,11237,Williamsburg Bushwick,61,41.8,8.56,98,61.8,7.5,Brooklyn,Brooklyn,751,467
38140,Subscriber,Female,31,2019-09-01T01:36:44Z,2019-09-01T01:43:10Z,40.675146838709786,-73.97523209452629,40.6662078,-73.98199886,3346,Berkeley Pl & 7 Ave,11217,Downtown Heights Slope,3306,10 St & 7 Ave,11215,Downtown Heights Slope,74,50.8,7.44,47,50.8,7.44,Brooklyn,Brooklyn,1764,699
27631,Subscriber,Male,42,2019-09-01T01:37:35Z,2019-09-01T01:44:28Z,40.68506807308177,-73.97790759801863,40.6881529,-73.99520919,3429,Hanson Pl & Ashland Pl,11217,Downtown Heights Slope,3408,Congress St & Clinton St,11201,Downtown Heights Slope,74,50.8,7.44,64,50.8,7.44,Brooklyn,Brooklyn,3116,1165
21024,Subscriber,Female,27,2019-09-01T01:41:25Z,2019-09-01T01:56:00Z,40.67260298150126,-73.98983001708984,40.6794388,-73.9680438,3399,7 St & 3 Ave,11215,Downtown Heights Slope,3558,Bergen St & Vanderbilt Ave,11213,Bedford Stuyvesant Crown Heights,47,50.8,7.44,97,62.9,6.61,Brooklyn,Brooklyn,600,1509
16904,Subscriber,Male,32,2019-09-01T01:46:56Z,2019-09-01T01:59:20Z,40.68506807308177,-73.97790759801863,40.671907,-73.993612,3429,Hanson Pl & Ashland Pl,11217,Downtown Heights Slope,3795,10 St & 2 Ave,11215,Downtown Heights Slope,74,50.8,7.44,47,50.8,7.44,Brooklyn,Brooklyn,3116,261
19863,Customer,Male,25,2019-09-01T01:47:04Z,2019-09-01T01:52:51Z,40.68382604,-73.97632328,40.69327018,-73.97703874,83,Atlantic Ave & Fort Greene Pl,11208,East New York,245,Myrtle Ave & St Edwards St,11237,Williamsburg Bushwick,97,71.2,6.56,98,61.8,7.5,Brooklyn,Brooklyn,1612,701
17952,Subscriber,Female,35,2019-09-01T01:49:32Z,2019-09-01T01:55:55Z,40.6751622,-73.9814832,40.666287,-73.98895053,3364,Carroll St & 5 Ave,11215,Downtown Heights Slope,3319,14 St & 5 Ave,11215,Downtown Heights Slope,47,50.8,7.44,47,50.8,7.44,Brooklyn,Brooklyn,1477,1295
30857,Subscriber,Female,33,2019-09-01T01:53:31Z,2019-09-01T02:06:09Z,40.69239502,-73.99337909,40.69236178,-73.98631746,143,Clinton St & Joralemon St,11231,Downtown Heights Slope,323,Lawrence St & Willoughby St,11201,Downtown Heights Slope,84,50.8,7.44,64,50.8,7.44,Brooklyn,Brooklyn,1517,2412
39070,Subscriber,Male,20,2019-09-01T01:54:21Z,2019-09-01T02:36:39Z,40.693261,-73.968896,40.69622937,-73.94371094,366,Clinton Ave & Myrtle Ave,11205,Downtown Heights Slope,3061,Throop Ave & Myrtle Ave,11206,Williamsburg Bushwick,97,50.8,7.44,100,61.8,7.5,Brooklyn,Brooklyn,1602,299
38896,Customer,Male,27,2019-09-01T01:58:10Z,2019-09-01T02:06:34Z,40.71167351,-73.95141312,40.72606,-73.95621,3082,Hope St & Union Ave,11211,Greenpoint,3109,Banker St & Meserole Ave,11222,Greenpoint,88,41.8,8.56,61,41.8,8.56,Brooklyn,Brooklyn,1291,767
34354,Subscriber,Female,23,2019-09-01T02:01:03Z,2019-09-01T02:19:38Z,40.72606,-73.95621,40.68676793,-73.95928168,3109,Banker St & Meserole Ave,11222,Greenpoint,120,Lexington Ave & Classon Ave,11221,Williamsburg Bushwick,61,41.8,8.56,96,61.8,7.5,Brooklyn,Brooklyn,581,1030
35322,Subscriber,Male,25,2019-09-01T02:02:21Z,2019-09-01T02:10:40Z,40.71413311,-73.95234386,40.70510918,-73.94407279,3087,Metropolitan Ave & Meeker Ave,11211,Greenpoint,3070,McKibbin St & Manhattan Ave,11206,Williamsburg Bushwick,88,41.8,8.56,100,61.8,7.5,Brooklyn,Brooklyn,1260,597
26396,Subscriber,Unknown,50,2019-09-01T02:03:14Z,2019-09-01T02:39:45Z,40.72317958,-73.99480012,40.68841,-73.979458,251,Mott St & Prince St,10012,Chelsea Village,243,Fulton St & Rockwell Pl,11207,East New York,60,38.1,10.02,99,71.2,6.56,Brooklyn,Manhattan,388,1063
31229,Subscriber,Male,36,2019-09-01T02:06:14Z,2019-09-01T02:16:05Z,40.6830456,-74.00348559,40.6864442,-73.98759104,3389,Carroll St & Columbia St,11231,Downtown Heights Slope,3410,Dean St & Hoyt St,11217,Downtown Heights Slope,84,50.8,7.44,74,50.8,7.44,Brooklyn,Brooklyn,1005,802
20882,Customer,Male,29,2019-09-01T02:08:46Z,2019-09-01T02:27:17Z,40.707165,-73.923711,40.70029511,-73.95032283,3763,Wyckoff Av & Jefferson St,11385,Ridgewood Forest Hills,3065,Union Ave & Wallabout St,11211,Greenpoint,75,61.6,6.56,88,41.8,8.56,Brooklyn,Queens,842,492
34235,Subscriber,Female,48,2019-09-01T02:08:51Z,2019-09-01T02:14:24Z,40.72325,-73.94308,40.7169811,-73.94485918,3106,Driggs Ave & N Henry St,11211,Greenpoint,3094,Graham Ave & Withers St,11211,Greenpoint,88,41.8,8.56,88,41.8,8.56,Brooklyn,Brooklyn,1080,899
27466,Customer,Unknown,50,2019-09-01T02:10:18Z,2019-09-01T02:56:36Z,40.6787242,-73.99599099,40.699304,-73.923044,3384,Smith St & 3 St,11231,Downtown Heights Slope,3777,Stockholm St & Wilson Ave,11237,Williamsburg Bushwick,84,50.8,7.44,98,61.8,7.5,Brooklyn,Brooklyn,906,382
39161,Subscriber,Male,25,2019-09-01T02:15:03Z,2019-09-01T02:20:05Z,40.71167351,-73.95141312,40.71323,-73.93894,3082,Hope St & Union Ave,11211,Greenpoint,3767,Powers St & Olive St,11211,Greenpoint,88,41.8,8.56,88,41.8,8.56,Brooklyn,Brooklyn,1291,437
26991,Subscriber,Female,34,2019-09-01T02:15:18Z,2019-09-01T02:45:34Z,40.6867443,-73.99063168,40.6867443,-73.99063168,3409,Bergen St & Smith St,11213,Bedford Stuyvesant Crown Heights,3409,Bergen St & Smith St,11213,Bedford Stuyvesant Crown Heights,97,62.9,6.61,97,62.9,6.61,Brooklyn,Brooklyn,2706,2836
38094,Customer,Female,21,2019-09-01T02:27:06Z,2019-09-01T02:48:40Z,40.68186,-73.959432,40.7003,-73.991581,3789,Fulton St & Irving Pl,11207,East New York,3790,Henry St & Middagh St,11201,Downtown Heights Slope,99,71.2,6.56,64,50.8,7.44,Brooklyn,Brooklyn,790,1162
27998,Subscriber,Female,30,2019-09-01T02:29:09Z,2019-09-01T02:43:34Z,40.72708584,-73.95299117,40.70583339,-73.94644578,3110,Meserole Ave & Manhattan Ave,11222,Greenpoint,3072,Leonard St & Boerum St,11222,Greenpoint,61,41.8,8.56,61,41.8,8.56,Brooklyn,Brooklyn,1306,470
39070,Subscriber,Male,20,2019-09-01T02:37:00Z,2019-09-01T02:42:59Z,40.69622937,-73.94371094,40.7031724,-73.940636,3061,Throop Ave & Myrtle Ave,11206,Williamsburg Bushwick,3068,Humboldt St & Varet St,11211,Greenpoint,100,61.8,7.5,88,41.8,8.56,Brooklyn,Brooklyn,273,522
