bikeid,user_type,gender,age,start_time,stop_time,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,start_station_id,start_station_name,start_zipcode,start_uhf34_neighborhood,end_station_id,end_station_name,end_zipcode,end_uhf34_neighborhood,start_sdi_score,start_percent_overweight,start_aq,end_sdi_score,end_percent_overweight,end_aq,end_borough,start_borough,start_station_count,end_station_count
15922,Customer,Unknown,50,2019-09-01T00:01:31Z,2019-09-01T00:14:45Z,40.722055,-73.989111,40.741459,-73.983293,312,Allen St & Stanton St,10002,"Union Square, Lower Manhattan",3707,Lexington Ave & E 26 St,10035,East Harlem,97,40.5,8.67,100,70.1,7.11,Manhattan,Manhattan,6080,6283
34097,Subscriber,Male,40,2019-09-01T00:01:37Z,2019-09-01T00:13:00Z,40.75992262,-73.97648516,40.75019995,-73.99093085,520,W 52 St & 5 Ave,10019,Chelsea Village,492,W 33 St & 7 Ave,10001,Chelsea Village,63,38.1,10.02,70,38.1,10.02,Manhattan,Manhattan,4577,5371
39145,Subscriber,Male,25,2019-09-01T00:01:46Z,2019-09-01T00:22:52Z,40.77579376683666,-73.9762057363987,40.7882213,-73.97041561,3165,Central Park West & W 72 St,10023,Upper West Side,3283,W 89 St & Columbus Ave,10024,Upper West Side,43,43.4,7.38,41,43.4,7.38,Manhattan,Manhattan,5406,2116
17157,Customer,Male,21,2019-09-01T00:01:46Z,2019-09-01T00:25:55Z,40.71427487,-73.98990025,40.70905623,-74.01043382,307,Canal St & Rutgers St,10002,"Union Square, Lower Manhattan",195,Liberty St & Broadway,10005,"Union Square, Lower Manhattan",97,40.5,8.67,50,40.5,8.67,Manhattan,Manhattan,5584,3914
39003,Customer,Female,27,2019-09-01T00:01:47Z,2019-09-01T00:26:16Z,40.72082834,-73.97793172,40.72966729392978,-73.98067966103554,302,Avenue D & E 3 St,10009,"Union Square, Lower Manhattan",3711,E 13 St & Avenue A,10009,"Union Square, Lower Manhattan",88,40.5,8.67,88,40.5,8.67,Manhattan,Manhattan,2346,7221
30396,Customer,Male,28,2019-09-01T00:02:02Z,2019-09-01T00:24:14Z,40.8008363,-73.9664492472,40.7652654,-73.98192338,3357,W 106 St & Amsterdam Ave,10025,Upper West Side,468,Broadway & W 56 St,10019,Chelsea Village,74,43.4,7.38,63,38.1,10.02,Manhattan,Manhattan,1324,6205
38040,Subscriber,Male,33,2019-09-01T00:02:10Z,2019-09-01T00:16:00Z,40.7785669,-73.97754961,40.7934337,-73.94945003,3172,W 74 St & Columbus Ave,10023,Upper West Side,3387,E 106 St & Madison Ave,10037,Central Harlem Morningside Heights,43,43.4,7.38,97,68.7,7,Manhattan,Manhattan,1445,833
38349,Customer,Unknown,50,2019-09-01T00:02:13Z,2019-09-01T00:33:48Z,40.802535,-73.9532423,40.802535,-73.9532423,3511,Adam Clayton Powell Blvd & W 115 St,10026,Central Harlem Morningside Heights,3511,Adam Clayton Powell Blvd & W 115 St,10026,Central Harlem Morningside Heights,95,68.7,7,95,68.7,7,Manhattan,Manhattan,380,369
14547,Customer,Unknown,50,2019-09-01T00:02:17Z,2019-09-01T00:15:17Z,40.71910537,-73.99973337,40.73454567,-73.99074142,268,Howard St & Centre St,10013,Chelsea Village,285,Broadway & E 14 St,10003,"Union Square, Lower Manhattan",69,38.1,10.02,49,40.5,8.67,Manhattan,Manhattan,4764,11916
35046,Subscriber,Male,61,2019-09-01T00:02:28Z,2019-09-01T00:40:05Z,40.7770575,-73.97898475,40.77966809007312,-73.98093044757842,3164,Columbus Ave & W 72 St,10023,Upper West Side,3167,Amsterdam Ave & W 73 St,10023,Upper West Side,43,43.4,7.38,43,43.4,7.38,Manhattan,Manhattan,5414,3844
20925,Subscriber,Male,30,2019-09-01T00:02:31Z,2019-09-01T00:12:01Z,40.72405549,-74.00965965,40.7390169121,-74.0026376103,328,Watts St & Greenwich St,10005,"Union Square, Lower Manhattan",284,Greenwich Ave & 8 Ave,10014,Chelsea Village,50,40.5,8.67,37,38.1,10.02,Manhattan,Manhattan,3947,7431
33681,Subscriber,Male,33,2019-09-01T00:02:33Z,2019-09-01T00:48:13Z,40.73038599,-74.00214988,40.7941654,-73.974124,368,Carmine St & 6 Ave,10014,Chelsea Village,3307,West End Ave & W 94 St,10025,Upper West Side,37,38.1,10.02,74,43.4,7.38,Manhattan,Manhattan,4750,1395
29159,Subscriber,Male,56,2019-09-01T00:02:34Z,2019-09-01T00:18:29Z,40.72966729392978,-73.98067966103554,40.74345335,-74.00004031,3711,E 13 St & Avenue A,10009,"Union Square, Lower Manhattan",470,W 20 St & 8 Ave,10011,Chelsea Village,88,40.5,8.67,51,38.1,10.02,Manhattan,Manhattan,8205,3742
25910,Subscriber,Unknown,50,2019-09-01T00:02:46Z,2019-09-01T00:10:17Z,40.7158155,-73.99422366,40.72066442,-73.98517977,412,Forsyth St & Canal St,10002,"Union Square, Lower Manhattan",410,Suffolk St & Stanton St,10002,"Union Square, Lower Manhattan",97,40.5,8.67,97,40.5,8.67,Manhattan,Manhattan,4306,3327
32861,Subscriber,Male,37,2019-09-01T00:02:55Z,2019-09-01T00:14:21Z,40.72453734,-73.98185424,40.73454567,-73.99074142,317,E 6 St & Avenue B,10009,"Union Square, Lower Manhattan",285,Broadway & E 14 St,10003,"Union Square, Lower Manhattan",88,40.5,8.67,49,40.5,8.67,Manhattan,Manhattan,5287,11916
21010,Subscriber,Male,25,2019-09-01T00:03:11Z,2019-09-01T00:11:01Z,40.7361967,-74.00859207,40.72706363348306,-73.99662137031554,238,Bank St & Washington St,10014,Chelsea Village,3260,Mercer St & Bleecker St,10011,Chelsea Village,37,38.1,10.02,51,38.1,10.02,Manhattan,Manhattan,3196,5493
24807,Subscriber,Female,31,2019-09-01T00:03:19Z,2019-09-01T00:17:16Z,40.79313480986663,-73.97700369358063,40.768254,-73.988639,3437,Riverside Dr & W 91 St,10024,Upper West Side,513,W 56 St & 10 Ave,10019,Chelsea Village,41,43.4,7.38,63,38.1,10.02,Manhattan,Manhattan,1334,2649
17062,Customer,Male,33,2019-09-01T00:03:21Z,2019-09-01T00:22:08Z,40.74322681432173,-73.97449783980846,40.75019995,-73.99093085,3687,E 33 St & 1 Ave,10016,Upper East Side Gramercy,492,W 33 St & 7 Ave,10001,Chelsea Village,42,36.5,8.98,70,38.1,10.02,Manhattan,Manhattan,5976,5371
16349,Customer,Female,29,2019-09-01T00:03:24Z,2019-09-01T00:23:01Z,40.73401143,-74.00293877,40.72740794,-73.98142006,380,W 4 St & 7 Ave S,10014,Chelsea Village,445,E 10 St & Avenue A,10009,"Union Square, Lower Manhattan",37,38.1,10.02,88,40.5,8.67,Manhattan,Manhattan,6293,7009
28094,Subscriber,Female,22,2019-09-01T00:03:29Z,2019-09-01T00:09:42Z,40.74780373,-73.9734419,40.73912601,-73.97973776,518,E 39 St & 2 Ave,10016,Upper East Side Gramercy,507,E 25 St & 2 Ave,10010,Upper East Side Gramercy,42,36.5,8.98,50,36.5,8.98,Manhattan,Manhattan,6161,5804
33227,Subscriber,Male,24,2019-09-01T00:03:29Z,2019-09-01T00:10:24Z,40.76440023,-73.96648977,40.76712840349542,-73.96224617958069,3155,Lexington Ave & E 63 St,10021,Upper East Side Gramercy,3131,E 68 St & 3 Ave,10021,Upper East Side Gramercy,30,36.5,8.98,30,36.5,8.98,Manhattan,Manhattan,243,1166
38434,Customer,Male,28,2019-09-01T00:03:31Z,2019-09-01T00:26:05Z,40.73532427,-73.99800419,40.73532427,-73.99800419,254,W 11 St & 6 Ave,10014,Chelsea Village,254,W 11 St & 6 Ave,10014,Chelsea Village,37,38.1,10.02,37,38.1,10.02,Manhattan,Manhattan,5073,4882
30889,Subscriber,Male,31,2019-09-01T00:03:37Z,2019-09-01T00:21:37Z,40.75513557,-73.98658032,40.72317958,-73.99480012,465,Broadway & W 41 St,10018,Chelsea Village,251,Mott St & Prince St,10012,Chelsea Village,65,38.1,10.02,60,38.1,10.02,Manhattan,Manhattan,7288,5250
32673,Subscriber,Female,39,2019-09-01T00:03:45Z,2019-09-01T00:11:56Z,40.73781509,-73.99994661,40.73291553,-74.00711384,223,W 13 St & 7 Ave,10011,Chelsea Village,358,Christopher St & Greenwich St,10014,Chelsea Village,51,38.1,10.02,37,38.1,10.02,Manhattan,Manhattan,5418,9516
27273,Subscriber,Male,67,2019-09-01T00:03:53Z,2019-09-01T00:44:24Z,40.71850211,-73.98329859,40.72906,-73.95779,349,Rivington St & Ridge St,10002,"Union Square, Lower Manhattan",3112,Milton St & Franklin St,11222,Greenpoint,97,40.5,8.67,61,41.8,8.56,Brooklyn,Manhattan,3094,335
30370,Subscriber,Male,37,2019-09-01T00:04:13Z,2019-09-01T00:19:39Z,40.751551,-73.993934,40.73587678,-73.98205027,490,8 Ave & W 33 St,10001,Chelsea Village,461,E 20 St & 2 Ave,10009,"Union Square, Lower Manhattan",70,38.1,10.02,88,40.5,8.67,Manhattan,Manhattan,9041,5369
32762,Customer,Male,24,2019-09-01T00:04:20Z,2019-09-01T00:19:25Z,40.7390169121,-74.0026376103,40.76269882,-73.99301222,284,Greenwich Ave & 8 Ave,10014,Chelsea Village,495,W 47 St & 10 Ave,10036,Chelsea Village,37,38.1,10.02,69,38.1,10.02,Manhattan,Manhattan,7816,3630
38607,Subscriber,Male,31,2019-09-01T00:04:25Z,2019-09-01T00:11:13Z,40.71559509,-73.9870295,40.718822,-73.99596,350,Clinton St & Grand St,10002,"Union Square, Lower Manhattan",3435,Grand St & Elizabeth St,10013,Chelsea Village,97,40.5,8.67,69,38.1,10.02,Manhattan,Manhattan,4467,7878
35247,Subscriber,Male,31,2019-09-01T00:04:25Z,2019-09-01T00:26:18Z,40.7734066,-73.97782542,40.7949879,-73.9333349,3163,Central Park West & W 68 St,10023,Upper West Side,3497,Pleasant Ave & E 116 St,10035,East Harlem,43,43.4,7.38,100,70.1,7.11,Manhattan,Manhattan,5505,1578
34094,Subscriber,Male,38,2019-09-01T00:04:25Z,2019-09-01T00:12:20Z,40.74345335,-74.00004031,40.735238,-74.000271,470,W 20 St & 8 Ave,10011,Chelsea Village,383,Greenwich Ave & Charles St,10014,Chelsea Village,51,38.1,10.02,37,38.1,10.02,Manhattan,Manhattan,4104,4359
28503,Subscriber,Female,48,2019-09-01T00:04:26Z,2019-09-01T00:33:43Z,40.71307916,-73.99851193,40.7390169121,-74.0026376103,308,St James Pl & Oliver St,10038,"Union Square, Lower Manhattan",284,Greenwich Ave & 8 Ave,10014,Chelsea Village,85,40.5,8.67,37,38.1,10.02,Manhattan,Manhattan,2122,7431
39556,Subscriber,Unknown,50,2019-09-01T00:04:32Z,2019-09-01T00:40:33Z,40.72019521437465,-74.0103006362915,40.70877084,-73.95095259,3664,North Moore St & Greenwich St,10013,Chelsea Village,3077,Stagg St & Union Ave,11211,Greenpoint,69,38.1,10.02,88,41.8,8.56,Brooklyn,Manhattan,5959,418
30587,Subscriber,Male,34,2019-09-01T00:04:35Z,2019-09-01T00:17:38Z,40.77896784,-73.97374737,40.78948541553215,-73.95242929458618,3160,Central Park West & W 76 St,10024,Upper West Side,3345,Madison Ave & E 99 St,10037,Central Harlem Morningside Heights,41,43.4,7.38,97,68.7,7,Manhattan,Manhattan,3330,941
20759,Subscriber,Female,60,2019-09-01T00:04:57Z,2019-09-01T00:18:01Z,40.734232,-73.986923,40.72966729392978,-73.98067966103554,297,E 15 St & 3 Ave,10003,"Union Square, Lower Manhattan",3711,E 13 St & Avenue A,10009,"Union Square, Lower Manhattan",49,40.5,8.67,88,40.5,8.67,Manhattan,Manhattan,5957,7221
17558,Subscriber,Male,24,2019-09-01T00:05:00Z,2019-09-01T00:34:47Z,40.71602118,-73.99974372,40.69064807082943,-73.95746178925037,355,Bayard St & Baxter St,10013,Chelsea Village,3755,DeKalb Ave & Franklin Ave,11205,Downtown Heights Slope,69,38.1,10.02,97,50.8,7.44,Brooklyn,Manhattan,3887,62
27442,Subscriber,Male,22,2019-09-01T00:05:01Z,2019-09-01T00:10:30Z,40.7172274,-73.98802084,40.72453734,-73.98185424,311,Norfolk St & Broome St,10002,"Union Square, Lower Manhattan",317,E 6 St & Avenue B,10009,"Union Square, Lower Manhattan",97,40.5,8.67,88,40.5,8.67,Manhattan,Manhattan,4076,4965
16201,Subscriber,Male,29,2019-09-01T00:05:03Z,2019-09-01T00:17:33Z,40.74394314,-73.97966069,40.722055,-73.989111,476,E 31 St & 3 Ave,10016,Upper East Side Gramercy,312,Allen St & Stanton St,10002,"Union Square, Lower Manhattan",42,36.5,8.98,97,40.5,8.67,Manhattan,Manhattan,5249,5855
16046,Customer,Unknown,50,2019-09-01T00:05:10Z,2019-09-01T00:17:29Z,40.75929124,-73.98859651,40.751551,-73.993934,2021,W 45 St & 8 Ave,10036,Chelsea Village,490,8 Ave & W 33 St,10001,Chelsea Village,69,38.1,10.02,70,38.1,10.02,Manhattan,Manhattan,4562,8813
30028,Subscriber,Male,23,2019-09-01T00:05:15Z,2019-09-01T00:16:53Z,40.73221853,-73.98165557,40.73532427,-73.99800419,504,1 Ave & E 16 St,10009,"Union Square, Lower Manhattan",254,W 11 St & 6 Ave,10014,Chelsea Village,88,40.5,8.67,37,38.1,10.02,Manhattan,Manhattan,7125,4882
31414,Customer,Female,23,2019-09-01T00:05:24Z,2019-09-01T00:41:04Z,40.72019576,-73.98997825,40.71926081,-73.98178024,401,Allen St & Rivington St,10002,"Union Square, Lower Manhattan",400,Pitt St & Stanton St,10009,"Union Square, Lower Manhattan",97,40.5,8.67,88,40.5,8.67,Manhattan,Manhattan,4997,752
16034,Subscriber,Male,27,2019-09-01T00:05:26Z,2019-09-01T00:40:55Z,40.73535398,-74.00483091,40.7785669,-73.97754961,247,Perry St & Bleecker St,10014,Chelsea Village,3172,W 74 St & Columbus Ave,10023,Upper West Side,37,38.1,10.02,43,43.4,7.38,Manhattan,Manhattan,3875,1412
38070,Subscriber,Male,27,2019-09-01T00:05:36Z,2019-09-01T00:15:12Z,40.73935542,-73.99931783,40.73172428,-74.00674436,482,W 15 St & 7 Ave,10011,Chelsea Village,127,Barrow St & Hudson St,10014,Chelsea Village,51,38.1,10.02,37,38.1,10.02,Manhattan,Manhattan,6405,5877
25592,Subscriber,Male,19,2019-09-01T00:05:43Z,2019-09-01T00:12:57Z,40.72317958,-73.99480012,40.7158155,-73.99422366,251,Mott St & Prince St,10012,Chelsea Village,412,Forsyth St & Canal St,10002,"Union Square, Lower Manhattan",60,38.1,10.02,97,40.5,8.67,Manhattan,Manhattan,5328,3655
28110,Subscriber,Female,23,2019-09-01T00:05:43Z,2019-09-01T00:26:07Z,40.7403432,-73.98955109,40.72521311,-73.97768752,402,Broadway & E 22 St,10010,Upper East Side Gramercy,394,E 9 St & Avenue C,10009,"Union Square, Lower Manhattan",50,36.5,8.98,88,40.5,8.67,Manhattan,Manhattan,10080,4191
31672,Subscriber,Female,40,2019-09-01T00:05:53Z,2019-09-01T00:14:43Z,40.73020660529954,-73.99102628231049,40.7403432,-73.98955109,293,Lafayette St & E 8 St,10003,"Union Square, Lower Manhattan",402,Broadway & E 22 St,10010,Upper East Side Gramercy,49,40.5,8.67,50,36.5,8.98,Manhattan,Manhattan,8408,10790
20001,Customer,Male,25,2019-09-01T00:05:54Z,2019-09-01T00:14:59Z,40.7284186,-73.98713956,40.72362738,-73.99949601,236,St Marks Pl & 2 Ave,10003,"Union Square, Lower Manhattan",303,Mercer St & Spring St,10012,Chelsea Village,49,40.5,8.67,60,38.1,10.02,Manhattan,Manhattan,5208,5511
27571,Subscriber,Male,23,2019-09-01T00:06:04Z,2019-09-01T00:13:10Z,40.711066,-74.009447,40.71117444,-73.99682619,319,Fulton St & Broadway,10007,"Union Square, Lower Manhattan",2009,Catherine St & Monroe St,10038,"Union Square, Lower Manhattan",37,40.5,8.67,85,40.5,8.67,Manhattan,Manhattan,4125,2030
29347,Subscriber,Male,48,2019-09-01T00:06:27Z,2019-09-01T00:23:25Z,40.746745,-74.007756,40.76030096,-73.99884222,459,W 20 St & 11 Ave,10011,Chelsea Village,478,11 Ave & W 41 St,10018,Chelsea Village,51,38.1,10.02,65,38.1,10.02,Manhattan,Manhattan,8519,4993
39525,Customer,Female,23,2019-09-01T00:06:29Z,2019-09-01T00:23:38Z,40.76068327096592,-73.9845272898674,40.75323098,-73.97032517,173,Broadway & W 49 St,10019,Chelsea Village,164,E 47 St & 2 Ave,10017,Upper East Side Gramercy,63,38.1,10.02,42,36.5,8.98,Manhattan,Manhattan,5699,3462
32706,Subscriber,Male,28,2019-09-01T00:06:41Z,2019-09-01T00:19:10Z,40.78057799010334,-73.98562431335449,40.76663814,-73.95348296,3166,Riverside Dr & W 72 St,10023,Upper West Side,3156,E 72 St & York Ave,10021,Upper East Side Gramercy,43,43.4,7.38,30,36.5,8.98,Manhattan,Manhattan,2651,2665
38279,Subscriber,Female,32,2019-09-01T00:06:42Z,2019-09-01T00:21:05Z,40.7568001,-73.98291153,40.74937024193277,-73.99923384189606,493,W 45 St & 6 Ave,10036,Chelsea Village,3259,9 Ave & W 28 St,10001,Chelsea Village,69,38.1,10.02,70,38.1,10.02,Manhattan,Manhattan,4465,4205
39967,Subscriber,Male,41,2019-09-01T00:06:50Z,2019-09-01T00:17:26Z,40.7451677,-73.98683077,40.73221853,-73.98165557,474,5 Ave & E 29 St,10035,East Harlem,504,1 Ave & E 16 St,10009,"Union Square, Lower Manhattan",100,70.1,7.11,88,40.5,8.67,Manhattan,Manhattan,5155,7320
38470,Subscriber,Male,43,2019-09-01T00:06:57Z,2019-09-01T00:27:25Z,40.72307749068673,-73.98583620786667,40.70862144,-74.00722156,3656,E 2 St & Avenue A,10009,"Union Square, Lower Manhattan",376,John St & William St,10038,"Union Square, Lower Manhattan",88,40.5,8.67,85,40.5,8.67,Manhattan,Manhattan,4721,1731
32931,Subscriber,Male,44,2019-09-01T00:07:04Z,2019-09-01T00:18:48Z,40.72917025,-73.99810231,40.71739973,-73.98016555,161,LaGuardia Pl & W 3 St,10012,Chelsea Village,342,Columbia St & Rivington St,10002,"Union Square, Lower Manhattan",60,38.1,10.02,97,40.5,8.67,Manhattan,Manhattan,6118,2017
39633,Subscriber,Male,44,2019-09-01T00:07:15Z,2019-09-01T00:32:57Z,40.722103786686034,-73.99724900722504,40.722055,-73.989111,151,Cleveland Pl & Spring St,10012,Chelsea Village,312,Allen St & Stanton St,10002,"Union Square, Lower Manhattan",60,38.1,10.02,97,40.5,8.67,Manhattan,Manhattan,8506,5855
33376,Subscriber,Male,29,2019-09-01T00:07:32Z,2019-09-01T00:16:32Z,40.76663814,-73.95348296,40.778301,-73.9488134,3156,E 72 St & York Ave,10021,Upper East Side Gramercy,3288,E 88 St & 1 Ave,10128,Upper East Side Gramercy,30,36.5,8.98,39,36.5,8.98,Manhattan,Manhattan,2760,1551
30255,Subscriber,Male,60,2019-09-01T00:07:36Z,2019-09-01T00:14:45Z,40.73047747,-73.99906065,40.73935542,-73.99931783,336,Sullivan St & Washington Sq,10011,Chelsea Village,482,W 15 St & 7 Ave,10011,Chelsea Village,51,38.1,10.02,51,38.1,10.02,Manhattan,Manhattan,5559,6298
16498,Customer,Unknown,50,2019-09-01T00:07:37Z,2019-09-01T00:13:58Z,40.78524672,-73.97667321,40.7919557,-73.968087,3171,Amsterdam Ave & W 82 St,10024,Upper West Side,3301,Columbus Ave & W 95 St,10025,Upper West Side,41,43.4,7.38,74,43.4,7.38,Manhattan,Manhattan,2720,3069
39826,Subscriber,Male,19,2019-09-01T00:07:53Z,2019-09-01T00:17:24Z,40.71117444,-73.99682619,40.71427487,-73.98990025,2009,Catherine St & Monroe St,10038,"Union Square, Lower Manhattan",307,Canal St & Rutgers St,10002,"Union Square, Lower Manhattan",85,40.5,8.67,97,40.5,8.67,Manhattan,Manhattan,2084,5340
26808,Subscriber,Male,35,2019-09-01T00:07:56Z,2019-09-01T00:21:44Z,40.751581,-73.97791,40.72229346,-73.99147535,517,Pershing Square South,10037,Central Harlem Morningside Heights,265,Stanton St & Chrystie St,10002,"Union Square, Lower Manhattan",97,68.7,7,97,40.5,8.67,Manhattan,Manhattan,6050,4399
33085,Subscriber,Male,36,2019-09-01T00:08:01Z,2019-09-01T00:20:33Z,40.74290902,-73.97706058,40.74317449,-74.00366443,528,2 Ave & E 31 St,10016,Upper East Side Gramercy,434,9 Ave & W 18 St,10019,Chelsea Village,42,36.5,8.98,63,38.1,10.02,Manhattan,Manhattan,5730,3741
32668,Subscriber,Female,27,2019-09-01T00:08:11Z,2019-09-01T00:38:55Z,40.72746420692392,-73.97950418293476,40.76669671,-73.99061728,3718,E 11 St & Avenue B,10009,"Union Square, Lower Manhattan",480,W 53 St & 10 Ave,10019,Chelsea Village,88,40.5,8.67,63,38.1,10.02,Manhattan,Manhattan,4428,3200
15266,Subscriber,Male,65,2019-09-01T00:08:30Z,2019-09-01T00:17:25Z,40.7505853470215,-73.9946848154068,40.74444921,-73.98303529,3255,8 Ave & W 31 St,10001,Chelsea Village,546,E 30 St & Park Ave S,10016,Upper East Side Gramercy,70,38.1,10.02,42,36.5,8.98,Manhattan,Manhattan,11000,4081
25227,Subscriber,Female,30,2019-09-01T00:08:30Z,2019-09-01T00:15:52Z,40.76269882,-73.99301222,40.75660359,-73.9979009,495,W 47 St & 10 Ave,10036,Chelsea Village,448,W 37 St & 10 Ave,10018,Chelsea Village,69,38.1,10.02,65,38.1,10.02,Manhattan,Manhattan,3671,4687
29558,Customer,Male,25,2019-09-01T00:08:58Z,2019-09-01T00:18:00Z,40.76095756,-73.96724467,40.76584941,-73.98690506,305,E 58 St & 3 Ave,10022,Upper East Side Gramercy,423,W 54 St & 9 Ave,10019,Chelsea Village,26,36.5,8.98,63,38.1,10.02,Manhattan,Manhattan,4205,2964
26456,Subscriber,Male,33,2019-09-01T00:09:20Z,2019-09-01T00:15:17Z,40.8025566,-73.9490782,40.8107922,-73.9430681,3628,Lenox Ave & W 117 St,10026,Central Harlem Morningside Heights,3529,Lenox Ave & W 130 St,10027,Central Harlem Morningside Heights,95,68.7,7,95,68.7,7,Manhattan,Manhattan,1295,1463
26779,Customer,Unknown,41,2019-09-01T00:09:20Z,2019-09-01T00:37:13Z,40.75299641,-73.98721619,40.73401143,-74.00293877,533,Broadway & W 38 St,10018,Chelsea Village,380,W 4 St & 7 Ave S,10014,Chelsea Village,65,38.1,10.02,37,38.1,10.02,Manhattan,Manhattan,3914,6429
38413,Subscriber,Male,47,2019-09-01T00:09:28Z,2019-09-01T00:27:49Z,40.78414472,-73.98362492,40.76019252,-73.9912551,3178,Riverside Dr & W 78 St,10024,Upper West Side,479,9 Ave & W 45 St,10019,Chelsea Village,41,43.4,7.38,63,38.1,10.02,Manhattan,Manhattan,1737,5363
15827,Subscriber,Male,57,2019-09-01T00:09:29Z,2019-09-01T00:21:18Z,40.7922553,-73.95249933,40.77755374298887,-73.95512759685516,3367,5 Ave & E 103 St,10029,East Harlem,3747,E 84 St & 3 Ave,10028,Upper East Side Gramercy,100,70.1,7.11,34,36.5,8.98,Manhattan,Manhattan,2545,2576
17809,Customer,Unknown,50,2019-09-01T00:09:49Z,2019-09-01T00:24:32Z,40.77748046,-73.98288594,40.7973721,-73.97041192,3175,W 70 St & Amsterdam Ave,10023,Upper West Side,3350,W 100 St & Broadway,10025,Upper West Side,43,43.4,7.38,74,43.4,7.38,Manhattan,Manhattan,3035,1924
38050,Customer,Unknown,50,2019-09-01T00:10:07Z,2019-09-01T00:25:49Z,40.754691750226016,-73.99740189313889,40.754691750226016,-73.99740189313889,3712,W 35 St & Dyer Ave,10001,Chelsea Village,3712,W 35 St & Dyer Ave,10001,Chelsea Village,70,38.1,10.02,70,38.1,10.02,Manhattan,Manhattan,2204,2298
34998,Subscriber,Female,31,2019-09-01T00:10:28Z,2019-09-01T00:38:30Z,40.763189,-73.978434,40.73401143,-74.00293877,3809,W 55 St & 6 Ave,10019,Chelsea Village,380,W 4 St & 7 Ave S,10014,Chelsea Village,63,38.1,10.02,37,38.1,10.02,Manhattan,Manhattan,3438,6429
